1505159856	2015	computer science	2	0	-0.25
1505709862	2012	computer science	3	3876.7394812845396	-0.0004955401387512388
1505858209	2011	computer science	3	92.52557780021264	-0.007021650087770626
1505975273	2011	computer science	4	0	-0.000127000254000508
1506144519	2014	computer science	2	8349.282315481661	0.10606060606060606
1506283830	2010	computer science	3	0	0.0
1506517477	2009	computer science	3	170.59116445999115	0.0006545930613135501
1506620897	2006	computer science	2	0	0.0026490066225165563
1506709013	2009	computer science	2	0	nan
1507350478	2014	computer science	2	0	0.058823529411764705
1507367612	2015	computer science	4	0	0.0
1507617351	2015	computer science	2	0	0.0003792188092529389
1507641237	2014	computer science	3	6062.8206580617625	nan
1507780841	2018	computer science	4	2169.350773102131	-0.0017303935249790678
1507831994	2013	computer science	3	0	0.0003450655624568668
1507997656	2012	computer science	3	6014.21295500016	0.041666666666666664
1508649909	2012	computer science	4	87.66666824364943	nan
1508679722	2012	computer science	4	5797.348728798665	-0.00022701475595913735
1508865613	2011	computer science	5	0	nan
1509473273	2014	computer science	2	463.38834927820017	-0.004746835443037975
1509652303	2014	computer science	3	0	nan
1509926460	2011	computer science	2	6784.691259996426	-0.00011606313834726091
1510273453	2015	computer science	3	0	nan
1510275011	2015	computer science	3	0	0.5645161290322581
1510484544	2009	computer science	6	1469.357105410123	0.1305732484076433
1510607812	2012	computer science	2	12581.828965494575	8.748906386701662e-05
1510632636	2016	computer science	6	2955.5423888169344	-0.0009757882539488931
1510991782	2012	computer science	2	0	0.0009514747859181732
1511152604	2009	computer science	2	0	nan
1511179075	2012	computer science	4	4121.178747190524	nan
1511254764	2010	computer science	2	488.65383295156954	-0.0006915629322268327
1511346087	2013	computer science	3	0	0.04272766508416055
1511400694	2012	computer science	3	0	-0.005270092226613966
1511497483	2012	computer science	2	0	0.0
1511535330	2012	computer science	2	0	nan
1511699776	1997	computer science	3	0	0.2962962962962963
1511734500	2012	computer science	2	0	0.009216589861751152
1512160561	2016	computer science	3	12513.938313445897	-0.009238611022618668
1512713022	2015	computer science	3	0	-0.01844532279314888
1513338123	2015	computer science	3	14.849831619133262	nan
1513529697	2011	computer science	2	0	nan
1514027499	2013	computer science	5	1523.7973305953644	0.004633204633204633
1514395077	2015	computer science	4	22.451271101832784	-0.00029650714582221433
1514437925	2002	computer science	6	0	-0.0009792264111352033
1514575450	2006	computer science	2	0	-0.002079002079002079
1514785041	2008	computer science	2	0	0.002403846153846154
1515989163	2014	computer science	4	5615.875211078844	0.0035714285714285713
1516694848	2013	computer science	2	5991.210451617253	-3.1185679535957086e-05
1516851836	2015	computer science	5	254.07701107767167	nan
